"","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM","V5"
"ENSG00000022976",0.458697995542236,-1.22102359361617,-1.32531192198762,-1.10781945204393,-1.30188656789908
"ENSG00000023041",3.69030883477022,-0.883291235025837,-0.849732329249251,-0.759386887471902,-0.814702583271829
"ENSG00000023171",2.11800793000322,-0.31518192474923,-0.521385849889722,-0.563605622107347,-0.799052102246228
"ENSG00000023191",2.67869209360779,-0.271154449059982,-0.499562018310851,-0.20522377730666,-0.373736423784485
"ENSG00000023228",1.78990618574245,-0.640514998377846,-0.732952961157598,-0.617043443317911,-0.681272306861489
"ENSG00000023287",1.92544960903409,-1.52803782586075,-1.49053766113826,-1.42944590370549,-1.55219633606407
"ENSG00000023318",3.14838611788511,-0.732781277222454,-0.389465711452258,-0.366910132006557,-0.430082835236207
"ENSG00000023330",4.05235620548827,-0.181641086383613,-0.150522629801291,-0.0697447105543683,-0.412080855705495
"ENSG00000023445",5.22747861685301,0.45574779897725,1.04716911351784,0.0850604150977252,-0.0624922464448849
"ENSG00000023516",3.02553212572294,-0.118349260728071,-0.227189524735366,-0.271980958850791,-0.529720655179893
"ENSG00000023572",1.2104700199084,-0.506865715396063,-1.09889172265616,-0.501623323663765,-0.518725394153143
"ENSG00000023608",2.08348665857294,0.834649423251508,0.879826919485561,0.811562565636368,0.750665506468639
"ENSG00000023697",2.37765222603741,-0.456165453740295,-0.326630328529714,-0.236816891806654,-0.280626225508854
"ENSG00000023734",4.54218736066148,-0.448929002442897,-0.447944786820744,-0.288068122293601,-0.522080406367422
"ENSG00000023892",4.41409680285907,-1.65505113097766,-1.66761152132534,-1.61820743817004,-1.64313051270093
"ENSG00000023902",1.29026029948717,-2.20207117013983,-2.39373451106309,-2.41493710884319,-2.934448808011
"ENSG00000023909",1.58559467152376,-1.00434040878318,-0.958297697698176,-0.7861016263651,-1.06330159952475
"ENSG00000024048",2.37806927304285,-1.22225985248443,-0.974372016689115,-1.05591106974771,-1.26319906334184
"ENSG00000024526",1.73075033248382,-1.10467833755376,-1.15701630201105,-0.846572769923931,-1.0639134183303
"ENSG00000024862",2.93577662180751,-1.45580985177229,-1.27721951719535,-1.17465731761578,-0.971121160487323
"ENSG00000025039",0.764448225866543,1.17832292335607,1.39676793549457,1.33981167313151,1.33292377328387
"ENSG00000025156",2.64553394053023,-0.167800730248783,0.00730200716475436,0.0898785244852032,-0.0317661425879065
"ENSG00000025293",2.40598400957748,-0.562042642264872,-0.455502411073626,-0.658618038473124,-0.708031788037051
"ENSG00000025434",-0.90001439689442,-1.29453183133053,-0.844122126088536,-0.980888055088263,-1.03860299602841
"ENSG00000025708",1.40086522445201,-1.38068047961687,-1.99839422052654,-1.9308573089343,-2.28273980483959
"ENSG00000025770",3.43793969729573,-0.441934201336677,-0.717188430101237,-0.128285139399296,-0.647601017623077
"ENSG00000025772",3.41983360097653,0.596266873310932,0.869475709925791,0.704630961659399,0.715282304902809
"ENSG00000025796",2.82135525112378,-0.583530526021201,-0.50129976813178,-0.401972798563978,-0.673996389070463
"ENSG00000025800",2.92178285654313,-0.55560024420049,-0.338420281729002,-0.457072255042018,-0.593930174030904
"ENSG00000026025",5.90952889307578,-2.55053040848731,-2.35241570905789,-2.18564704524566,-2.61258769215446
"ENSG00000026103",3.91626683010158,-0.650694904687614,-0.442424846061451,-0.625230083873629,-0.853759416981916
"ENSG00000026297",2.70572116338205,-0.0817669009707829,-0.105878955506891,0.0731654234121052,-0.0706865724196731
"ENSG00000026508",3.82875344470616,-1.65156890711367,-1.33755411294872,-1.43829310574501,-1.56208480739591
"ENSG00000026652",-0.0468763456768566,-0.905435632909316,-0.788626848150155,-0.688372247481964,-0.783287043880342
"ENSG00000026751",3.6876108462805,-1.92822768413136,-1.63097373263308,-1.70255595442817,-1.89279463909986
"ENSG00000026950",3.06553121210561,-1.55950991106885,-1.50468324269697,-1.67065885047115,-1.87931430148144
"ENSG00000027001",1.23176919598886,0.118548382498198,-0.0370764429135645,0.00951725377586995,0.173127160345987
"ENSG00000027075",3.06303268135328,-2.0594328687389,-1.86682071224085,-2.02128672939963,-2.01694024584108
"ENSG00000027697",2.57951025810468,-0.8542102699434,-0.907509767098118,-0.566721855575117,-0.677543756244108
"ENSG00000027847",0.487598034228801,-0.604367441262418,-0.83712971348789,-0.907773503533378,-1.28745494056589
"ENSG00000027869",5.10648561480012,0.453888294068683,0.679133366444005,0.685438667990022,0.212563833440754
"ENSG00000028116",1.50876120283222,-0.914607613429388,-0.797381839962502,-0.753456889913352,-0.749382775543246
"ENSG00000028137",5.54822709132472,0.14252819995308,0.238839660710096,0.0872323392157394,-0.183124888372642
"ENSG00000028203",1.67645441871357,-0.527185933208597,-0.253609709894516,-0.354775770664954,-0.405920433394382
"ENSG00000028277",1.50573603124794,-1.14333503089436,-0.898103992034069,-1.20907711295566,-1.4600065826769
"ENSG00000028310",1.48860816720427,-0.933869711077805,-1.28184372470002,-1.02070526517484,-1.35446071710416
"ENSG00000028528",2.3883525518783,-1.38517828701234,-1.5598051308878,-1.37151094813696,-1.66697605620976
"ENSG00000028839",0.832146793869016,-1.04485152689156,-1.14347045075205,-0.738521601112549,-1.0522169465061
"ENSG00000029153",1.99730695591085,0.159920490939792,-0.033268647471199,-0.0464405298268717,-0.562319665970269
"ENSG00000029363",3.73278875853111,-1.10313080015276,-1.05846704330755,-0.97663342540218,-1.22766638659116
"ENSG00000029364",2.42585829468221,-0.626164977884107,-0.490941658655835,-0.497887911682425,-0.680588785755883
"ENSG00000029534",-1.33181192210904,-0.981095167820643,-0.83110464573819,-0.775427283109552,-0.985421632239866
"ENSG00000029639",1.68575244503918,-0.130644939313629,-0.0726620753074703,-0.255926104953984,-0.0391508194456279
"ENSG00000029725",2.34736364395664,-0.742533116974992,-0.813054952790254,-0.661014872959016,-0.992683556814322
"ENSG00000029993",2.1825086009808,-1.67737693663293,-1.73894512049996,-1.61462529874465,-1.76735626106345
"ENSG00000030066",2.96038591762465,-0.38720139952056,-0.543573917831581,-0.177109013175358,-0.507034580399784
"ENSG00000030110",3.37859292238418,-1.46516541840167,-1.34113392232139,-1.2958172939732,-1.4373968480682
"ENSG00000030419",1.63229583484252,-1.58319927784611,-1.46971175746538,-1.93118437612182,-1.86053291560375
"ENSG00000030582",3.36499526946641,-1.0858199489494,-1.05678228507588,-0.871006990503183,-1.04481325475782
"ENSG00000031003",1.08565953179633,-2.35740263037159,-2.11969332244617,-2.16521833663049,-2.27601348809115
"ENSG00000031081",0.381577584848384,0.984479280556294,1.20059305403464,0.0392380705326579,-0.0620368610977544
"ENSG00000031691",3.0328858550729,-0.278567107081894,-0.288983497434015,0.264166947283207,-0.106516778790008
"ENSG00000031698",3.90867826970443,-0.542308203594078,-0.445995033771524,-0.469247757014605,-0.412056026052675
"ENSG00000031823",2.30952726633762,-0.791886811312159,-0.856532703827176,-0.7884432607255,-1.08510607778845
"ENSG00000032219",2.17257857359493,-1.55101458675285,-1.4280838746413,-1.42734402247722,-1.58107707881256
"ENSG00000032389",1.52198458380972,-0.599274995844391,-0.399219224937028,-0.645072732101034,-0.233770526989149
"ENSG00000032444",2.9434913391158,-0.719064808821164,-0.893685808685483,-0.624306728144979,-1.02736781807101
"ENSG00000032742",-0.654506742210083,-1.81549628152849,-2.37568026057879,-1.91514495674437,-2.23825678885339
"ENSG00000033011",-0.550765018927631,-1.93098819368571,-2.07387503000128,-1.78964380465819,-1.96917401855498
"ENSG00000033030",1.68323048445883,-1.0306230421103,-0.894429585812546,-0.798267364074728,-1.1974215296529
"ENSG00000033050",2.44371060065672,-0.755270627760477,-0.985521708720275,-0.783464632871623,-1.11321631469524
"ENSG00000033100",1.22518582535552,-2.35311958160463,-2.65396582014829,-2.44582421207516,-2.77987959117023
"ENSG00000033170",2.89283180795334,-0.922594476984904,-0.710174201511525,-1.06572141513946,-0.902536948030049
"ENSG00000033178",2.73920824571336,-0.379268984208515,-0.28598310484666,-0.239161068255109,-0.303334761779616
"ENSG00000033327",1.29562098976342,-0.632335597592193,-0.476683152231321,-0.691793629515319,-1.39689027284694
"ENSG00000033800",2.23531682766851,-0.977726604038757,-0.548455347274608,-0.546821749871126,-0.821000534345224
"ENSG00000033867",2.42171113561744,-1.21140744282252,-1.31694385604404,-1.26131836097111,-1.41974338669748
"ENSG00000034063",3.24750886299083,-0.880041956348298,-1.27429821340104,-0.559915547489761,-1.2771259845539
"ENSG00000034152",3.00646836154111,-0.235487507672918,-0.220868633204269,-0.126232935994584,-0.497455061426585
"ENSG00000034510",10.2741995615762,-0.334711229164783,-0.511078381840837,-0.335873601232268,-0.493148125738308
"ENSG00000034533",0.437928326645454,-1.68677255175292,-1.44218717111386,-1.43281880854243,-1.4964990221557
"ENSG00000034677",4.09016458051801,0.51048274396923,0.804414410775764,0.814592421559482,0.940882963835562
"ENSG00000034693",2.59185401754675,0.165361722967724,0.150872019033722,0.378326150543758,0.335952250220512
"ENSG00000034713",2.71487858418201,-0.985932872263236,-0.983194360053677,-0.8283272604093,-0.972233909928669
"ENSG00000035115",-0.505108452670201,-1.07478991687482,-1.70099731431108,-1.04881353299054,-1.33476744761704
"ENSG00000035141",3.16963739838147,-0.715088816779357,-0.797915500257045,-0.447540831295764,-0.618159854898803
"ENSG00000035403",2.73106570211861,-1.67743982288165,-0.891575681950761,-0.933201442293261,-1.07577516506243
"ENSG00000035499",2.32125577519335,-1.24222358830898,-1.37118637525417,-1.20820604145606,-1.15910998518513
"ENSG00000035664",-1.94793699223398,-2.93970481851057,-2.09204930410821,-2.39648340946398,-3.2763487833353
"ENSG00000035681",2.28455624095937,-0.964363553671981,-0.88697661905884,-0.866812909300335,-1.02421649853899
"ENSG00000035687",3.05826578636234,-1.33601999141539,-1.29246438089656,-1.3386910186942,-1.32517937102463
"ENSG00000035720",3.02094643308821,-1.96954233063146,-1.80792614297628,-2.06700202075381,-1.87595911575472
"ENSG00000035928",3.97703638465468,-0.173700132470651,0.119045907460038,0.148194804715892,-0.0398257847925543
"ENSG00000036054",1.62559544928633,-1.30154477273254,-1.31659760100441,-1.02005132270673,-1.02038980288518
"ENSG00000036257",1.81743477809541,-1.04288552711997,-0.876577466938789,-0.714945625446783,-1.35017529544441
"ENSG00000036448",-2.92118199970371,-3.94395016324188,-3.42204217016458,-3.61250732446723,-4.21196124670685
"ENSG00000036549",1.52492448362671,-0.323300502498114,-0.341999269689627,-0.302976862938429,-0.430470745698733
"ENSG00000037042",0.565811741257846,-0.315356822396953,-0.601714310573251,-0.0202828095742677,-0.90029062057205
"ENSG00000037241",2.85865455478173,-0.592868955300196,-0.636582243541978,-0.6631613020009,-0.476464198564807
"ENSG00000037474",3.41526968145278,-0.378924995101302,-0.610056708656365,-0.349448119742176,-0.814423870076575
"ENSG00000037637",1.79953716285323,-0.0202765679839819,0.229949194998492,0.228534107394996,0.0992936110661345
"ENSG00000037749",0.861440526728513,-1.29577638285834,-1.39314238485068,-1.19825304264384,-1.54421555261933
"ENSG00000037757",2.60659558840217,-0.893944856800947,-1.37581521913346,-0.903381664065523,-1.24204467967234
"ENSG00000037897",-0.166759106671538,-0.208047346360886,-0.369902417868929,0.115198098577046,-0.531523872443267
"ENSG00000038002",0.999219392294497,-1.91555853379083,-1.87604334274721,-1.92220115494428,-1.90091112316861
"ENSG00000038210",2.79366376372664,-0.180411459696091,-0.386524571415802,-0.122527991021895,-0.38434008139288
"ENSG00000038219",2.35219787695496,-1.1713492263681,-1.02737594602803,-1.10024538162759,-1.38224890667115
"ENSG00000038274",3.42309502649627,-1.34602307215711,-1.2204911113597,-1.22359473526693,-1.13445335448829
"ENSG00000038358",2.58851040970641,-0.781997556468931,-0.836495576122966,-0.609093163235217,-1.14987042287887
"ENSG00000038532",1.39123012553202,-0.10362669171704,-0.0884397104691359,-0.21789765178468,-0.746794391911084
"ENSG00000039123",3.09592449154827,-0.331618029726249,-0.272290986529156,-0.175624107915802,-0.269514152551073
"ENSG00000039319",-0.257963753807627,-1.10992064799357,-1.17386449185391,-0.762784387751733,-1.23586599963748
"ENSG00000039523",0.865057586468908,-0.543093172355009,-0.657745088755431,-0.976585579651418,-1.53032810702066
"ENSG00000039650",1.53507084031959,-1.56893640324799,-1.87605064316412,-1.38022448483237,-1.969812866013
"ENSG00000040275",1.69570685797891,-1.8515436396733,-1.95717334279654,-1.80319204039366,-1.85176957551549
"ENSG00000040341",1.7921061037967,-0.799031545616333,-0.790964029046159,-0.811129963295417,-0.812387298965231
"ENSG00000040487",0.269393958797782,-0.976816597222732,-1.54331010435542,-0.852198803137646,-1.38538814129661
"ENSG00000040531",1.27609485058749,-0.363826196404242,-0.33798763689434,-0.442139643654685,-0.847146234453311
"ENSG00000040633",1.45077770724114,-2.35932655909566,-2.36186750871103,-2.3857374948431,-2.70860354294673
"ENSG00000040933",2.84093710493697,-1.67850449118035,-1.7990867095209,-1.90739006926765,-2.23510871334369
"ENSG00000041353",-3.46166741294913,-3.73199507615904,-3.62661002424493,-3.72058963102962,-4.34128949410967
"ENSG00000041357",4.62741916648082,-0.550431343807202,-0.479877709431094,-0.428340398891962,-0.375843966757515
"ENSG00000041802",2.32290210358819,-1.37461059749054,-1.69414600050665,-1.37481348427363,-1.98886614038226
"ENSG00000041880",0.96791450137769,-1.19877729705912,-1.25015347961308,-1.50357798631679,-1.83310878637565
"ENSG00000041988",1.02630630585523,-0.0837836525705913,0.0114801249756607,0.130132730781785,0.142350029772717
"ENSG00000042088",2.66445475434692,-0.582898142257366,-0.405988339599694,-0.317505722478983,-0.330280403678081
"ENSG00000042286",0.222727952685637,-0.421656650217474,-0.586399868330706,-0.543520768067216,-0.766365034352816
"ENSG00000042429",0.277691773473914,-1.21613847259599,-1.24474279588127,-0.945639261680377,-1.36014696597152
"ENSG00000042445",1.94012054112153,-1.1339468225773,-1.29924618684504,-1.12435089397628,-1.47871735232641
"ENSG00000042493",3.87603383244273,-2.19597778640891,-2.14785079813471,-2.41279371338235,-2.254123633475
"ENSG00000042753",3.59989606932716,-0.630849480984483,-0.761727681835847,-0.310262123195466,-0.391840925422484
"ENSG00000043093",1.8305820162375,-1.42858872636424,-1.53980742860618,-1.4338766060856,-1.65783741750388
"ENSG00000043143",1.2145108922429,-1.4274700789381,-1.75293552230917,-1.714651809117,-2.2833346292799
"ENSG00000043462",4.09851904157301,-1.47161986681581,-1.49069919391909,-1.5413294979909,-1.99170137620963
"ENSG00000043514",2.85007065794982,0.562534594346377,0.45202420661176,0.700081092365451,0.500193419766829
"ENSG00000044090",1.76031475489062,0.119507001045903,-0.00591622132565564,0.183929358761612,-0.192533613466072
"ENSG00000044115",1.92923297761133,-0.127872284298912,0.271579724544485,0.228255270077408,0.540844102194055
"ENSG00000044446",0.968984481577607,-0.691105020180624,-0.831637576152357,-0.557667864030684,-0.868929120434483
"ENSG00000044574",6.27096689950849,-0.0432093334193659,0.483386329862411,0.605992717192363,0.575864555724953
"ENSG00000046647",1.99957646196176,-0.252009880857785,-0.562506062338296,-0.300082411979456,-0.614361793290272
"ENSG00000046651",2.41033432454478,-1.13420315186901,-0.914318691125524,-1.05934089527148,-1.23343916101024
"ENSG00000046653",-1.56039962066349,-1.91196672418391,-2.17431264259053,-2.16466235310104,-2.42402401975781
"ENSG00000047056",1.77670435348805,-1.13621810145983,-1.09781705442597,-1.10517893461093,-1.36258057263448
"ENSG00000047188",1.89366395463258,-0.763470536325897,-0.87630363236847,-0.71397171746197,-1.01822205119097
"ENSG00000047230",0.37488533716619,-0.25345043219538,-0.529888830104779,-0.455109817297133,-0.789206692262167
"ENSG00000047249",1.31647939799426,-1.22660231437346,-0.923287839704909,-1.12824209068657,-1.20436573803682
"ENSG00000047315",3.63807737164345,-1.25901340488673,-1.21396027667314,-1.10645423036221,-1.14980174727101
"ENSG00000047346",1.0157542395601,-2.26486267148165,-2.24200325604997,-2.23975232993505,-2.54292946834995
"ENSG00000047365",0.472279415981619,-2.27982642001703,-2.16022145506575,-2.23765756305469,-2.50347082291398
"ENSG00000047410",4.08734473361253,-0.921679856250089,-0.744313857613368,-0.754424776931021,-1.02254231509001
"ENSG00000047578",-0.73613714833689,-1.6141756822415,-1.67590067456061,-1.56464339236437,-1.87588707484363
"ENSG00000047579",0.817804816828857,-1.28641376260882,-1.10629132909795,-1.13435060467436,-1.59926141566293
"ENSG00000047621",1.33042243218476,-1.02827156802057,-1.11155964584079,-0.813970914091122,-1.11681864569959
