"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000204531",-1.7406514296018,-0.306067363217141,-1.02803860633871,-0.57108148989346,-1.14626935207213
"ENSG00000204533",-2.96662813313352,-0.875370787710621,-4.20391896671832,-1.70089572983496,-3.47003115205365
"ENSG00000204536",0.549477335575305,0.620153711534858,0.445003113913064,0.892124725098369,0.448688726461708
"ENSG00000204560",-0.689072024941991,-0.763305812266445,-1.05546424991641,-0.737273476142956,-1.01605051566773
"ENSG00000204564",-1.15065422518265,-1.00428073699316,-1.2160973545226,-0.797025184380975,-1.16018368002988
"ENSG00000204568",0.254846431987219,-0.0590680041658988,-0.105151038063703,0.0546553992880005,0.00692235683380425
"ENSG00000204569",-2.20157736819087,-2.26052908967449,-2.14589864660161,-2.54194723559344,-2.84303167837585
"ENSG00000204574",-0.79974503671776,-0.664016116806812,-0.779824727745625,-0.801384208200616,-1.185390900937
"ENSG00000204576",-0.804241668605032,-0.855780800529608,-0.921403312693232,-0.848088163724976,-1.01563441929778
"ENSG00000204590",-0.403520487627821,-0.70215323232334,-0.863194822348051,-0.581526886555067,-0.864732850945438
"ENSG00000204592",-1.89818725285973,-1.81461902435902,-1.48062682946692,-1.73263379066651,-1.64136219633789
"ENSG00000204599",-1.17411313840705,-1.24405823858355,-1.39754225839473,-0.920201140061138,-1.84565979279057
"ENSG00000204604",-1.61525119978602,-1.54319001406843,-1.55726397219779,-1.35014258880942,-1.80172522070198
"ENSG00000204611",-0.736149578619826,-0.965837158517803,-0.631573992858903,-0.521325226696735,-0.756449712185851
"ENSG00000204619",-1.6524467459678,-1.40358990152283,-1.30064658098882,-1.34127154231387,-1.18933571275109
"ENSG00000204628",-0.611068682885385,-0.767046108482251,-0.726436393874414,-0.850883294254851,-0.641086577541389
"ENSG00000204642",-1.93802690929626,-1.18740492525827,-1.23992592743909,-1.59823399759567,-1.57006865214668
"ENSG00000204644",-0.993655856873632,-0.867393107922867,-0.842225596116124,-0.607022217308829,-1.17974062811215
"ENSG00000204650",-0.268084958680052,-0.156684482736019,-0.490350076454734,-0.23721558566599,-0.439224521174278
"ENSG00000204659",-2.54812205507295,-1.64123804801726,-1.87830314160426,-0.932328798557464,-2.26757740653351
"ENSG00000204673",-1.47970232465363,-1.48450920563516,-1.52033572106757,-1.67773690124795,-2.06809283820781
"ENSG00000204681",-1.6585464936953,-0.861760750120178,-1.33836992735599,-0.712979114645828,-1.49208324066027
"ENSG00000204685",-0.787822511396064,-0.756790442313536,-0.896596095013827,-0.864424805803033,-1.02517789904175
"ENSG00000204710",5.90439936719241,24.7198298647418,3.72105319559246,26.7663290773785,26.5567367570037
"ENSG00000204713",-0.986896665556265,-1.19338237233347,-1.32026233155183,-1.29489316598545,-1.49456726834233
"ENSG00000204745",-0.710768261141338,-0.404258439262058,-0.118659278592494,-0.434233742601901,-0.198658843052758
"ENSG00000204792",-2.03680124382399,-2.3633153823391,-2.90602314687511,-2.37342670533652,-3.21953656500968
"ENSG00000204822",-2.28773259776906,-2.22772041584077,-2.4555406758104,-2.37618413816554,-2.82215526480996
"ENSG00000204842",-1.26760767824559,-0.584049772554581,-0.525608603085466,-0.509372425351532,-1.19489146991879
"ENSG00000204843",-1.06539918492635,-0.987180436412792,-1.10065846640475,-0.964604809952853,-1.29973644916489
"ENSG00000204856",1.09131960848878,1.0910506039671,1.04302470728533,1.39170933843468,1.03931905388072
"ENSG00000204859",-1.48118739077559,-1.41386261604409,-1.74256917364263,-1.21865371596342,-1.75703882656162
"ENSG00000204899",-0.200718099789987,0.198613646623395,-0.0521271746633556,0.258420715716926,0.371855879343758
"ENSG00000204920",-1.73453411536373,-1.69152158681911,-1.43092989985938,-1.66461071536832,-2.01923482187957
"ENSG00000204922",-0.342206418351841,-0.740441970907501,-1.22687345399535,-0.486278465711007,-0.790863929312454
"ENSG00000204923",-1.7870062114765,-1.45192114449306,-1.56884493882237,-1.06588815203629,-1.39692094528008
"ENSG00000204934",-2.52246341134088,-2.11633704859964,-2.41004934292238,-2.60736974483408,-3.18569648559802
"ENSG00000204946",-1.08663214100123,-1.39655579981987,-1.71825055636197,-1.2931210585656,-1.63340535441846
"ENSG00000204954",0.345718456834661,0.369270275551499,-0.00539893759062397,0.361304883097711,0.363855712413651
"ENSG00000204977",-1.33007740604542,-1.13064425165927,-1.11639232974351,-0.854154621430372,-1.15382149525236
"ENSG00000205041",-3.47185937682035,-1.75045688878451,-2.82360421056661,-1.87838657076814,-2.37262565922208
"ENSG00000205045",-3.13349647101521,-1.50969542688027,-1.67253090696708,-1.56384416734084,-1.92380140962387
"ENSG00000205047",-2.45125666032048,-1.45681482884418,-2.46683219382213,-1.64249829630029,-2.56990638534583
"ENSG00000205060",-1.13246526229427,-1.21458261270406,-1.45812623683743,-1.27515893244059,-1.5970163410245
"ENSG00000205078",-0.210034369162648,-0.395269853505032,-1.71129771839563,-0.720488195789255,-1.08108019680848
"ENSG00000205089",0.992297477514897,1.67366088235392,1.40857053869143,1.75010430189635,1.31649716084771
"ENSG00000205129",1.88854392964936,3.33485179538607,1.59944586780404,2.30612423137737,2.0908613647964
"ENSG00000205138",-0.268486062210121,-0.604319878626405,-1.08421752550655,-0.821691981914204,-0.94291369227743
"ENSG00000205147",-2.53077255981868,-1.69890908086459,-2.2647734766817,-1.37991668790168,-2.38594245673721
"ENSG00000205155",-0.652627099575298,-0.863798825208748,-0.858611653419174,-0.799180290384232,-0.476510704083219
"ENSG00000205208",-0.479054894933815,-0.062260548114902,-0.15271178137904,0.273695351017116,-0.229096098536615
"ENSG00000205220",-1.02341848695531,-0.794934598975966,-0.805879542978335,-0.883811018456082,-0.883639605697878
"ENSG00000205238",-2.3772451814525,-0.893958022051816,-1.31567292656268,-0.789330991032188,-1.87533930101113
"ENSG00000205246",-0.81431200810147,-0.931277170171961,-0.658973197627449,-0.644759269200916,-0.293152013675781
"ENSG00000205250",-0.9854058584161,-0.958405323038204,-1.20088795443373,-1.04575496521775,-1.27807654153763
"ENSG00000205268",-2.989702530376,-1.99306798600185,-1.9326434393591,-1.89021610348476,-2.02811956924193
"ENSG00000205302",-0.829973052419621,-0.854666520143959,-0.602554734273781,-0.475266891675973,-0.357205710796219
"ENSG00000205309",-1.16321364884892,-0.570181479350572,-1.31420099387788,-0.999707357353998,-1.05455902992497
"ENSG00000205323",-1.07908472928907,-0.866484795624827,-0.845243058720718,-0.941277010677168,-0.906128811689341
"ENSG00000205336",-1.5679704029423,0.205779103564853,1.32883683500151,0.699430527722189,0.784826501287821
"ENSG00000205339",-0.235405300262169,0.266032814287966,0.465759497468635,0.549724126215783,0.294115666882167
"ENSG00000205352",-0.624319563341703,-0.70715024857348,-0.856778613896267,-0.528395310211072,-0.83392421590378
"ENSG00000205356",-1.99329992869762,-1.87118958679466,-2.26813880453147,-1.98025818631211,-2.63491072777881
"ENSG00000205361",-2.45725787997542,-3.70840413569933,-0.447145996893783,-1.87822665536485,-3.46353069760207
"ENSG00000205413",-1.97477785329907,-1.94608745053639,-1.89230273567067,-1.74030990015957,-2.0024871045645
"ENSG00000205423",-1.36200540091082,-0.771646982777699,-0.931456768317174,-0.619496288921682,-0.896909670815865
"ENSG00000205476",-1.23777639321967,-1.08579869097179,-1.28808858120836,-1.3131995255542,-1.62978622082588
"ENSG00000205482",-3.58861179482216,-1.98073682070414,-1.79462839245742,-1.69950743404124,-1.78908634019257
"ENSG00000205485",-1.09027436902858,-0.0365508047014886,-0.661501412812448,0.0831195708108116,-0.29279881412309
"ENSG00000205531",-1.66665428188292,-1.77327962680229,-1.81731572148597,-1.85389089382129,-1.85553797289802
"ENSG00000205534",-1.67535317992835,-0.217065697232297,-0.460661968689782,-0.518932970880182,-0.605400688287805
"ENSG00000205542",-1.80819876356289,-1.58824622962609,-1.72093851935332,-1.89765196289016,-1.48759010525861
"ENSG00000205544",-0.446746462868126,-0.767387442570996,-0.649861148791456,-0.719105281753624,-0.41034642048064
"ENSG00000205559",-2.52238054967737,-3.12090928704722,-3.17136022232758,-1.77576853153953,-2.97360688392991
"ENSG00000205560",-1.77950095127245,-0.61040843893217,-1.06625362631843,-0.507484201310824,-1.31480099620483
"ENSG00000205571",-0.354748190721143,-0.192357208507777,-0.463038069055088,-0.00610519518348395,-0.213393976391516
"ENSG00000205581",-0.970626595893077,-0.788115490439174,-0.939468025269248,-0.622409112360548,-0.74417778767299
"ENSG00000205583",-2.53940913567215,-2.06210840729967,-2.24616587134875,-1.73461903176557,-2.45179990271171
"ENSG00000205584",-2.40530087380121,-2.13422807439761,-1.94150907554694,-2.53626708812905,-4.07954382655507
"ENSG00000205593",-0.869208471110856,-0.0870232709264148,-0.792607067440017,-0.53533688024434,-0.625012908511413
"ENSG00000205629",-0.90241678323351,-1.07696326236796,-0.986514307222627,-1.17337705768061,-1.29193495810817
"ENSG00000205643",-1.10453341197312,-0.958119215582484,-0.921644480131797,-0.846565717997213,-0.870378294875196
"ENSG00000205659",-1.27948615576913,-0.719384522471407,-0.469388511498899,-0.539940982659342,-0.742336576407244
"ENSG00000205664",-1.02961873221464,-0.759848447331548,-1.04153063041999,-0.719998388546634,-1.40860919379463
"ENSG00000205670",0.0129404807135964,-0.203551711962895,-0.439182420489588,-0.194578553578454,-0.245613867233645
"ENSG00000205683",-3.64498264013163,-2.36181484797625,-2.05689568893615,-2.39665550235603,-2.80473010112384
"ENSG00000205702",-2.67946897637453,-1.22271875814175,-1.98128087677455,-1.50351849499376,-1.80363533182447
"ENSG00000205707",-0.289808190873877,-0.695170586251785,-0.699845887012174,-0.61541007421052,-0.767201535883031
"ENSG00000205730",0.682357770229869,0.006774705880624,0.0202998695278354,0.134046454614929,-0.155548416811148
"ENSG00000205744",-2.11872088439657,-1.83930427656145,-1.95720433791163,-1.83000136812801,-2.42690486048252
"ENSG00000205746",-1.33858550378679,-0.318289206187168,-0.523780872206771,-0.413594800400646,-1.08237944872952
"ENSG00000205758",-1.14773562365863,-0.530586637901177,-0.941041572709962,-0.320194741321687,-0.674307556435746
"ENSG00000205763",0.337260027729991,0.794494250740588,0.666081559772649,1.21997982796907,0.70222973534323
"ENSG00000205765",-0.949255949213835,-0.816942983741751,-0.617326849262768,-0.743897626440755,-0.632769403700155
"ENSG00000205784",-5.15231410999652,-4.60139143457893,-4.45866946583317,-4.22998251437458,-5.88651820029005
"ENSG00000205790",-2.89968369712084,-2.21474719514064,-2.33151279873055,-2.05537418168758,-2.84739489729285
"ENSG00000205795",-1.56537613691967,-2.62160688694198,-2.76050244863262,-2.96512987954497,-2.84852249125342
"ENSG00000205808",-2.09506651475031,-2.25990108252756,-2.39779464139211,-2.24535248495026,-2.34620004041372
"ENSG00000205810",-3.76766084079631,-3.09672344560589,-2.5559303734552,-3.24122517181864,-3.14646389479356
"ENSG00000205885",-3.20499760389967,-1.68116300064575,-1.98696910721358,-1.97632023060827,-2.39548684820095
"ENSG00000205890",-3.72100291737655,-2.66666619618731,-3.90328427748473,-3.23446084932416,-3.78625108742304
"ENSG00000205903",-1.32320512849889,-0.954298811194417,-1.31412575954359,-1.32389547063389,-1.60162051934632
"ENSG00000205937",-0.728400562374447,-0.568643428902033,-0.656439999171974,-0.34516969874047,-0.852022079421665
"ENSG00000205981",-0.419490104677155,-0.626757138621056,-0.490719871661058,-0.342568413014304,-0.388891434751791
"ENSG00000206013",-3.81647711895203,-2.91386319256296,-3.44617172730169,-3.44101779189662,-3.91593871157192
"ENSG00000206044",-2.62467836703857,-1.39301967164089,-1.14769852204355,-0.877840315491795,-1.60683700179784
"ENSG00000206052",-4.05039703554047,-1.62862781117542,-1.14984767918527,-1.86239075204457,-1.82325630228796
"ENSG00000206053",-0.0447698388840741,-0.00933321097324976,-0.307200865686297,0.199946389011193,-0.401934175400276
"ENSG00000206127",-4.05468073812912,-1.66075761331386,-2.68366562861734,-1.77918416058037,-2.41706604421771
"ENSG00000206149",-1.83092360170742,-1.87312798446009,-1.85836077625412,-1.69857156833968,-1.81796836331114
"ENSG00000206190",-2.16138753358298,-1.95143981427144,-2.02637146540195,-2.04551236660651,-2.35899580872794
"ENSG00000206337",-0.75948273885402,-0.579482534882068,-0.513860800505039,-0.798970731352942,-0.990609943871872
"ENSG00000206341",-0.278423362233179,0.484922479050786,0.466502458724734,0.384735695614445,0.184914728999854
"ENSG00000206344",-4.4588038214197,-3.29356733193768,-3.85721318413089,-3.7559871770203,-3.70721981249482
"ENSG00000206418",-1.40772290862681,-0.3765336959521,-0.315574006621051,-0.1036077362693,-0.538908046006894
"ENSG00000206503",-0.945224314105706,-0.342005206614423,-0.285314097168062,-0.415632452540939,-0.68936965719904
"ENSG00000206527",-1.10396583938737,-0.946888456830952,-0.824147841494691,-0.738606016294968,-0.814710051834586
"ENSG00000206530",-1.47179949812023,-1.78312762327847,-2.20648858543756,-1.47815369423727,-2.40278255825388
"ENSG00000206560",-1.28036331619754,-1.27024258656378,-0.946312484734472,-0.934236711448224,-0.737788275724643
"ENSG00000206561",-2.28209289620122,-1.65300287839757,-1.44530285134162,-1.38376508434795,-1.6746376347003
"ENSG00000206562",-0.979268701759689,-0.934837178046628,-0.701730049083485,-0.774213381041001,-0.754335557373323
"ENSG00000206573",-1.0133112827402,-1.26624665628167,-1.49368721459354,-0.901754737192971,-1.45841106874782
"ENSG00000206583",0,0,-26.6843666588775,0,0
"ENSG00000206596",-3.6040847163743,-4.68795416811309,0,0,-23.8690165455197
"ENSG00000206601",-0.430781044626461,0.0457967874438143,0.588521557357475,0.629376741102681,0.191616909031667
"ENSG00000206605",-24.7461138659288,-24.2790797441135,0.334512534181958,-2.09629531883401,-27.5061711785167
"ENSG00000206612",-1.18357048004613,-0.8278966954028,-1.77960824232738,-1.28124375952983,-2.00402426769133
"ENSG00000206622",25.4759207214424,0.506191816832503,0.878653282713619,24.9892072893628,2.27482930510441
"ENSG00000206633",-0.72059610651926,-1.59240030224546,-0.499624198437702,0.703753715086396,0.185377989634263
"ENSG00000206634",-2.21741270980582,-0.570686167558461,-0.955679088136469,-1.31962601935753,-1.90556677623627
"ENSG00000206647",-2.51613545460933,-1.10361579669216,-1.33407817779077,-0.757852248376016,-1.65657650495213
"ENSG00000206650",-26.298743732484,-1.01125656604811,0.751106546295208,-0.010775192699874,-1.39367616223101
"ENSG00000206651",-27.2115950694221,-1.06442696466902,-1.43116300370856,-1.2858801605252,-1.20410964052286
"ENSG00000206659",-0.559170244274719,0.83635292996871,-0.0225385779472973,-0.341707176161628,-0.397631273786717
"ENSG00000206669",24.8320644543821,-25.3345747965352,-1.25301620436702,-0.0108350904854516,-0.813838589604732
"ENSG00000206674",-0.908105012924768,1.16968576654158,-0.644410080049453,0.62176680729845,1.36309371322971
"ENSG00000206675",-1.78793913803884,-0.0303465135061451,-1.22331916035601,-0.94922412014762,-0.414541878528806
"ENSG00000206682",-24.7721093491153,25.4063446409694,-2.23089958809239,0.539319145846407,0
"ENSG00000206687",-24.1908900242919,1.01610050883655,1.61218890467017,1.44618425724592,-1.80243570890775
"ENSG00000206695",-27.5422767507292,-24.0964159773182,-26.6863091228424,-26.6957501546929,-26.5454207855233
"ENSG00000206715",-1.50766211676597,0.459778585890408,-0.204416433972915,-0.0932226351037818,26.7000612537542
"ENSG00000206731",-26.0071343581371,-0.167723064708661,-2.04259716266323,-0.989808953459037,-2.41535447577268
"ENSG00000206743",0,-26.7966547244291,26.7972944179315,-26.6563620667191,-0.500413313271395
"ENSG00000206751",-2.86868339208106,-3.13751549466164,-2.831564251915,-1.09395164271452,-26.4957270546856
"ENSG00000206754",-0.756556740267679,1.1162833222271,1.02316426352104,1.69233292608672,-1.3172452929552
"ENSG00000206756",0,25.0306453327597,-0.221649634187539,0.0577175007932344,-1.98483887304064
"ENSG00000206762",-28.8715247156035,-2.44401615685877,-1.48301429836947,-1.36221001532336,-1.74199408526463
"ENSG00000206763",-0.63175488353752,1.92580422306483,-0.777669258540583,2.82094407875182,2.6531945567539
"ENSG00000206768",1.16311358307591,25.4853207222574,-1.41483096794503,-1.07924272071402,-1.78030035849915
"ENSG00000206778",-1.25794072585662,-1.16021755739876,-2.15124994353757,25.4274606821889,-26.1361504726149
"ENSG00000206779",-27.3862429354606,0.17945120815631,-0.581374312069823,25.3689587887429,2.20210415414069
"ENSG00000206783",0,-1.27211475181396,-3.27993585276079,25.7744373097295,24.1190346678426
"ENSG00000206785",-27.162006977678,-2.08703680513854,-3.59530439048833,-1.31589102703197,-1.54716358268216
"ENSG00000206797",-24.7402285399483,0.312649219089384,1.15581076269422,-1.32469606942006,-3.14918613711894
"ENSG00000206808",-25.588225103315,-1.97046123358847,0.38287374425631,-3.71230243410613,23.6469655849699
"ENSG00000206815",-24.6146973770741,-1.14135823034382,-0.0294008217253547,0.41484260881344,-0.810681873824255
"ENSG00000206816",0.0441880343622886,-1.40922319944311,-0.247171513224377,0.212333880249582,-0.128074963598881
"ENSG00000206824",-1.43011637539031,-0.211271982372671,-1.00490045839933,0.182855108801059,-0.797965220622226
"ENSG00000206832",-2.19298450225226,0.998097672814032,-2.85185296455318,0,-2.38766730370714
"ENSG00000206846",-1.68249920827452,-0.9322256764303,-1.76735412263937,-0.466761163280661,-2.19584754955684
"ENSG00000206848",-27.4866860565227,-0.559439657746391,-1.1156593958998,-0.483407343790006,-2.06201611014823
"ENSG00000206859",-1.43078104462646,-1.11250780939952,-3.14492917082336,0.00621746334398077,-24.5037318579981
"ENSG00000206863",-27.1400019399984,-1.90152123515859,-1.29467572859131,-2.80561666442861,-27.1969107553964
"ENSG00000206875",-1.94667712562941,-4.25605087463109,-2.77267249196086,-26.6561451766082,-3.6466052859039
"ENSG00000206881",-2.89365330438195,-0.719196392218615,-0.74199550412764,0.739814084197279,1.42289698666648
"ENSG00000206885",0.00505442765124044,-0.0083418565063949,0.311581814626366,0.840275073988554,-0.886311430949644
"ENSG00000206892",0,-0.617903232187808,-3.18589649817579,23.4230138062088,-0.831909242319628
"ENSG00000206897",-1.89006669944403,-0.609263782921137,0.561931847684912,1.15662073684601,-1.48752917867147
"ENSG00000206902",-26.67211301465,-1.99177672950754,-0.658758510713766,-1.10349087935058,0.191028676344761
"ENSG00000206913",-1.19632535395879,0.60705418886439,1.17210989227032,1.51426937720047,0.936513139432618
"ENSG00000206914",0.108971604311313,1.48239813594271,1.38079955070694,0.561312822529426,0.18790097056256
"ENSG00000206920",1.09908418722613,-0.719148279064419,-25.6568860150698,-1.53718361573937,-28.0636986132005
"ENSG00000206921",-0.746033815442644,-1.15890585761031,-1.4452423204482,-0.943453109592718,-1.94502656370508
"ENSG00000206922",-26.6342371932796,-1.80605881598429,-1.25962284842839,0.0992438757049303,-25.5028458224219
"ENSG00000206924",-24.6406926457764,-0.875230806102764,2.62223720871712,1.00080298354729,-0.217660106836011
"ENSG00000206926",-2.70042510477262,0.303202529176654,-2.21818012149206,-0.902012327085508,-1.70922112983246
"ENSG00000206932",-28.601234240894,-27.8162379151371,0,0,0
"ENSG00000206936",-1.52074280402325,1.43630678761797,-0.933047367581945,-2.57606738162659,-2.37391567010609
"ENSG00000206952",-27.9250510344387,0.241236517788759,1.87203832932926,0.185999860321167,0.0572120854745797
"ENSG00000206954",-26.6614448630743,-1.85976895099137,0.760021680242428,-1.00705050277157,0.412861716213753
"ENSG00000206957",-2.24838826312557,-3.60351796626465,-2.33878425120183,-3.23006763799197,-4.41815183056848
"ENSG00000206965",-2.08676610600078,-3.02883546783447,-1.78889733115513,-2.35550828602083,-4.10983707089665
"ENSG00000206967",-28.3737490591664,-4.46622299348397,-3.3260888769063,-3.89134088714201,-28.3840293380788
"ENSG00000206969",-2.35269658515958,-0.817946922397815,-0.846167935237626,-0.0269023778019318,-2.38180867352305
"ENSG00000206976",-24.2927691417915,-2.69790755062879,-2.1999782081847,-2.09043488376042,-1.20759559918251
"ENSG00000206985",-4.2215762760039,-0.0202187404061333,-2.0146510854786,-1.87658282080883,-3.67452173671379
"ENSG00000206989",-0.915145322701026,-0.848276273120575,-0.70732876004392,-1.90349214929648,0.0310887412133583
"ENSG00000206991",-27.2706337820468,-0.494430618017001,-0.974718667153991,0.888802384544189,-0.430277015569762
"ENSG00000206992",-26.6813039421734,-24.2790797441135,-2.2428428466071,-0.079049128334573,0.186948395221732
"ENSG00000207003",-27.7396227713532,-1.4776313336895,-1.85987739110714,-0.202639887709708,0.19973236927903
"ENSG00000207007",-26.9832245268683,-24.221363942542,-25.579702925322,0,0
"ENSG00000207008",-2.12704390873526,-1.73133007291165,-1.91743910816882,-2.32072340007834,-0.537797976470542
"ENSG00000207016",-0.238127028243038,-0.118250808960196,-0.00277749630437912,0.555324386258141,-1.41693656734138
"ENSG00000207021",-27.6072723147421,0.159914038147721,-0.228146238911194,-1.50443608452328,0.791575120735421
"ENSG00000207022",0.103825604025756,0.245973194098428,-1.46384955266577,-0.344806426353486,-0.627844652738812
"ENSG00000207023",-24.6662277959417,-1.65725810673258,-1.59557697736127,-0.653083523288105,23.7151373241725
"ENSG00000207031",-25.1371186534195,-26.3095786301549,-27.1831787930392,0,-26.0162145584473
"ENSG00000207034",-3.01260076235358,-0.380799529674794,-0.401362521947484,-0.0438995669476053,-1.71858032190337
"ENSG00000207036",-26.2845487914269,-24.3615419830464,23.55396483687,-1.09702130798602,-26.580757191918
"ENSG00000207047",0.805136744784237,0.0448107366414924,-0.677756646785624,1.65039210825779,1.39583032692174
"ENSG00000207062",-1.87119153083695,-0.666872382401258,-1.22870410099816,-1.68082463106024,-2.39821045382813
"ENSG00000207073",0.138451474685688,2.36581374239102,-0.931091700799359,-0.24176077267149,-2.56219932193491
"ENSG00000207086",-0.149328387455299,0.803924950937907,-1.89852823724962,26.1320958746974,-0.0721636201182921
"ENSG00000207087",-1.21466211966619,-0.616090771288915,-0.88193888392138,-0.630066738557267,-1.57375321721985
"ENSG00000207088",-1.89213305258981,-0.491676012139721,0.506188968879888,-0.758398113738917,-1.12817278578825
"ENSG00000207092",-25.7454608117253,-0.656698747506083,-0.208773085613225,-0.318678230007704,-1.11725500390076
"ENSG00000207109",-0.900983069777294,-2.42005110548691,-2.09833435690523,1.34428511459616,26.9096497675133
"ENSG00000207110",0.429078929757295,-0.3611031607671,-0.34887586034242,-0.0518894482140084,0.649018035107255
"ENSG00000207117",0,-0.698257953647391,-3.17564316426779,23.4795982226382,-24.5518265240061
"ENSG00000207129",-2.16047520236775,-0.234610660706753,-1.66560329463321,-0.856864376492448,-2.01811220709203
"ENSG00000207136",0,-0.907270478611838,-1.21326441434846,-26.6957501546929,-25.5399520358864
"ENSG00000207144",-1.42753792142434,-0.718187699423027,-1.82397248567711,-0.0911071784482123,-2.6867344353408
"ENSG00000207153",-27.0164290313688,-1.06444832417684,-0.0154910325189228,-0.844622390676365,0.194174138590623
"ENSG00000207162",-26.2878030734694,-1.67620866694118,-0.922125715650166,-0.27922705579961,0.185175779573289
"ENSG00000207171",-26.7268173191047,-26.2252519051958,-2.77272991476834,-24.0569312023166,-24.2060516505022
"ENSG00000207181",1.29877066380519,-0.738385069767099,-0.202292134532683,0.426579859889046,-0.461815337337156
"ENSG00000207185",-26.3310765375455,-0.159691186707168,-0.377806745169324,-0.0816759987834072,-1.93587271830667
"ENSG00000207200",-0.946677125629412,-2.09180875411186,-2.85185078398552,-2.31811145156636,-3.79842745188503
"ENSG00000207205",-0.509336163610433,-0.547358335416421,2.10448556418935,2.28985053810543,0.773914129478996
"ENSG00000207212",-24.6913188329607,26.321580992146,-0.189335279879396,26.8571170752213,-25.5752850994593
"ENSG00000207217",-0.868232263716603,-1.32482202950338,23.0481876717581,-0.318173248311483,-25.1675398864659
"ENSG00000207223",-2.71307116030296,-1.33442761304666,-1.20639284577303,-0.151374716538023,-1.00959107221655
"ENSG00000207227",-24.6913188329607,0,-1.15502081771226,-0.694677869958762,-1.60175817004062
"ENSG00000207229",1.42096116947475,-0.577571408092748,26.5612145737474,-0.583692125600081,-1.5519239379962
"ENSG00000207231",0.727424879598938,25.9716423494619,0.713485628725557,-0.00398624183528451,-1.5362848295383
"ENSG00000207233",-2.7548622676789,0.975792585976693,0.369640099419973,0.3189395658028,1.07224315904987
"ENSG00000207234",-4.41566111794448,-0.597823858561166,0.0116815279273124,0.800902271265377,-0.219813612814926
"ENSG00000207248",-2.2301680796187,-1.169226158393,-1.15072882607588,-26.917773553124,-0.216071255786736
"ENSG00000207251",-26.6725419887039,24.502216682904,25.0512438803638,0,-26.5508687365662
"ENSG00000207280",-0.117276209819654,0.367213727879434,-0.687994337466969,0.119913586413187,-1.18776877241978
"ENSG00000207281",-27.2834592180989,-24.3070939158594,-0.24732067891708,-24.3493056639899,-3.82850385093634
"ENSG00000207291",-2.98933604282244,-0.759092349967829,-3.2818329070838,-1.47016380444932,-1.48978332316869
"ENSG00000207293",-26.703702320735,0,0.77062366879838,0.564297257119571,-1.81585616950633
"ENSG00000207297",25.9195274092877,-26.7462061465703,1.10444630538286,23.3763986059196,-0.821404355576068
"ENSG00000207306",-2.36376978342486,-1.44819263677937,-1.5881552221074,-0.9811389684643,-1.87537739989485
"ENSG00000207308",-4.89346132560899,-3.49672947764652,-3.38421351685022,-3.47172145086833,-4.06994953203991
"ENSG00000207313",-1.89145117229474,-1.36986437302302,-1.15765116524048,-1.53190577095849,-1.74926508319639
"ENSG00000207320",-1.73306910937315,-0.897852664014711,-0.796666207779072,1.56627774324072,-1.07906231948625
"ENSG00000207325",0.88325021385893,-3.08558353720786,0.104016242481576,1.0032078065773,-0.812269257030907
"ENSG00000207326",-24.5337771872971,2.18691008536375,26.5335309616465,3.09596470286991,0.357187840756066
"ENSG00000207333",-1.47800958776965,-1.95245029242536,-1.44959222561989,-0.92137501359097,-0.227987613008478
"ENSG00000207336",-1.71507055601833,-1.14104421724473,-0.50152315142614,-0.460701577566634,-1.21868888926135
"ENSG00000207344",-25.9334347502092,-0.696994005275246,-2.49679420622131,-1.08438202417182,-27.351478199307
"ENSG00000207352",0,-0.267980232298634,-3.74404994225285,-1.00682296775035,-28.0492397192371
"ENSG00000207355",-26.2776372366663,-2.74647024382142,-0.772509697070025,24.2999646746275,-1.11009442787343
"ENSG00000207359",24.8320644543821,-2.15115310422061,-1.73395302876609,-1.99099357941467,-1.28710705402408
"ENSG00000207362",-2.93713080320644,-2.35524349387795,-1.21938086004881,-1.16811954300009,-1.69160038405183
"ENSG00000207368",-26.9629725883164,-0.128120332550336,0.729639513365175,-0.694597964542324,0.180363282003358
"ENSG00000207370",-26.2408786569081,0.256798154442247,-0.942598262552552,-0.688793702704886,-0.38366559260958
"ENSG00000207383",-0.134081114543646,-1.79079927910085,-2.08326272789401,-1.71117615420632,-1.80049380432316
"ENSG00000207390",-1.45475487647917,1.17243992178189,0.503289165488713,-1.38017905094123,0.784182657149999
"ENSG00000207393",0,-1.67620866694118,1.13012577756542,1.3044299336486,23.7075219616611
"ENSG00000207399",-1.6070425630788,-1.24537129297651,-0.549771735512176,0.114742891216632,-2.40047041046516
"ENSG00000207438",-28.1346037709215,-0.665574281464517,-2.65890413171051,-1.32599094973518,-3.59497807516147
"ENSG00000207445",2.85372131158822,0.798776062934463,0.966804628785434,1.13666544623289,0.311737077124241
"ENSG00000207449",0.145568305973726,0.64403942619572,-0.561013007545952,-0.079049128334573,-27.6777939866284
"ENSG00000207450",0,1.04513338778609,-26.7192543817769,23.5070781678092,-0.803189895000484
"ENSG00000207452",-2.1874270271636,-1.66914410013759,-1.19607754167736,-0.656037609264964,-0.827826225676907
"ENSG00000207457",-0.930284807412936,-0.573656319308864,-2.05291126060352,-1.6736317583311,-1.11045766329865
"ENSG00000207468",-0.937303909005587,0.263587941028238,-1.47666667849269,26.2399471023706,-1.82927963271718
